frame= 559 | y=1.20 | obs0_x=-46.67
frame= 560 | y=1.20 | obs0_x=-46.75
frame= 561 | y=0.00 | obs0_x=-46.83
frame= 562 | y=0.00 | obs0_x=-46.92
frame= 563 | y=0.00 | obs0_x=-47.00
frame= 564 | y=1.20 | obs0_x=-47.08
frame= 565 | y=1.20 | obs0_x=-47.17
frame= 566 | y=0.00 | obs0_x=-47.25
frame= 567 | y=0.00 | obs0_x=-47.33
frame= 568 | y=0.00 | obs0_x=-47.42
frame= 569 | y=0.00 | obs0_x=-47.50
frame= 570 | y=1.20 | obs0_x=-47.58
frame= 571 | y=0.00 | obs0_x=-47.67
frame= 572 | y=0.00 | obs0_x=-47.75
frame= 573 | y=0.00 | obs0_x=-47.83
frame= 574 | y=1.20 | obs0_x=-47.92
frame= 575 | y=0.00 | obs0_x=-48.00
frame= 576 | y=1.20 | obs0_x=-48.08
frame= 577 | y=0.00 | obs0_x=-48.17
frame= 578 | y=0.00 | obs0_x=-48.25
frame= 579 | y=1.20 | obs0_x=-48.33
frame= 580 | y=0.00 | obs0_x=-48.42
frame= 581 | y=0.00 | obs0_x=-48.50
frame= 582 | y=0.00 | obs0_x=-48.58
frame= 583 | y=1.20 | obs0_x=-48.67
frame= 584 | y=0.00 | obs0_x=-48.75
frame= 585 | y=1.20 | obs0_x=-48.83
frame= 586 | y=0.00 | obs0_x=-48.92
frame= 587 | y=0.00 | obs0_x=-49.00
frame= 588 | y=1.20 | obs0_x=-49.08
frame= 589 | y=0.00 | obs0_x=-49.17
frame= 590 | y=1.20 | obs0_x=-49.25
frame= 591 | y=0.00 | obs0_x=-49.33
frame= 592 | y=0.00 | obs0_x=-49.42
frame= 593 | y=0.00 | obs0_x=-49.50
frame= 594 | y=0.00 | obs0_x=-49.58
frame= 595 | y=0.00 | obs0_x=-49.67
frame= 596 | y=0.00 | obs0_x=-49.75
frame= 597 | y=0.00 | obs0_x=-49.83
frame= 598 | y=0.00 | obs0_x=-49.92
frame= 599 | y=0.00 | obs0_x=-50.00
frame= 600 | y=1.20 | obs0_x=-50.08
frame= 601 | y=1.20 | obs0_x=-50.17
frame= 602 | y=1.20 | obs0_x=-50.25
frame= 603 | y=0.00 | obs0_x=-50.33
frame= 604 | y=1.20 | obs0_x=-50.42
frame= 605 | y=0.00 | obs0_x=-50.50
frame= 606 | y=0.00 | obs0_x=-50.58
frame= 607 | y=1.20 | obs0_x=-50.67
frame= 608 | y=1.20 | obs0_x=-50.75
frame= 609 | y=1.20 | obs0_x=-50.83
frame= 610 | y=0.00 | obs0_x=-50.92
frame= 611 | y=0.00 | obs0_x=-51.00
frame= 612 | y=0.00 | obs0_x=-51.08
frame= 613 | y=0.00 | obs0_x=-51.17
frame= 614 | y=0.00 | obs0_x=-51.25
frame= 615 | y=0.00 | obs0_x=-51.33
frame= 616 | y=1.20 | obs0_x=-51.42
frame= 617 | y=1.20 | obs0_x=-51.50
frame= 618 | y=0.00 | obs0_x=-51.58
frame= 619 | y=0.00 | obs0_x=-51.67
frame= 620 | y=0.00 | obs0_x=-51.75
frame= 621 | y=0.00 | obs0_x=-51.83
frame= 622 | y=0.00 | obs0_x=-51.92
frame= 623 | y=1.20 | obs0_x=-52.00
frame= 624 | y=0.00 | obs0_x=-52.08
frame= 625 | y=1.20 | obs0_x=-52.17
frame= 626 | y=0.00 | obs0_x=-52.25
frame= 627 | y=0.00 | obs0_x=-52.33
frame= 628 | y=0.00 | obs0_x=-52.42
frame= 629 | y=0.00 | obs0_x=-52.50
frame= 630 | y=1.20 | obs0_x=-52.58
frame= 631 | y=0.00 | obs0_x=-52.67
frame= 632 | y=0.00 | obs0_x=-52.75
frame= 633 | y=0.00 | obs0_x=-52.83
frame= 634 | y=0.00 | obs0_x=-52.92
frame= 635 | y=0.00 | obs0_x=-53.00
frame= 636 | y=0.00 | obs0_x=-53.08
frame= 637 | y=0.00 | obs0_x=-53.17
frame= 638 | y=0.00 | obs0_x=-53.25
frame= 639 | y=1.20 | obs0_x=-53.33
frame= 640 | y=0.00 | obs0_x=-53.42
frame= 641 | y=0.00 | obs0_x=-53.50
frame= 642 | y=0.00 | obs0_x=-53.58
frame= 643 | y=0.00 | obs0_x=-53.67
frame= 644 | y=0.00 | obs0_x=-53.75
frame= 645 | y=0.00 | obs0_x=-53.83
frame= 646 | y=0.00 | obs0_x=-53.92
frame= 647 | y=0.00 | obs0_x=-54.00
frame= 648 | y=1.20 | obs0_x=-54.08
frame= 649 | y=0.00 | obs0_x=-54.17
frame= 650 | y=0.00 | obs0_x=-54.25
frame= 651 | y=1.20 | obs0_x=-54.33
frame= 652 | y=1.20 | obs0_x=-54.42
frame= 653 | y=0.00 | obs0_x=-54.50
frame= 654 | y=1.20 | obs0_x=-54.58
frame= 655 | y=1.20 | obs0_x=-54.67
frame= 656 | y=0.00 | obs0_x=-54.75
frame= 657 | y=1.20 | obs0_x=-54.83
frame= 658 | y=0.00 | obs0_x=-54.92
frame= 659 | y=0.00 | obs0_x=-55.00
frame= 660 | y=0.00 | obs0_x=-55.08
frame= 661 | y=0.00 | obs0_x=-55.17
frame= 662 | y=0.00 | obs0_x=-55.25
frame= 663 | y=0.00 | obs0_x=-55.33
frame= 664 | y=1.20 | obs0_x=-55.42
frame= 665 | y=1.20 | obs0_x=-55.50
frame= 666 | y=0.00 | obs0_x=-55.58
frame= 667 | y=0.00 | obs0_x=-55.67
frame= 668 | y=1.20 | obs0_x=-55.75
frame= 669 | y=1.20 | obs0_x=-55.83
frame= 670 | y=0.00 | obs0_x=-55.92
frame= 671 | y=1.20 | obs0_x=-56.00
frame= 672 | y=0.00 | obs0_x=-56.08
frame= 673 | y=0.00 | obs0_x=-56.17
frame= 674 | y=1.20 | obs0_x=-56.25
frame= 675 | y=1.20 | obs0_x=-56.33
frame= 676 | y=0.00 | obs0_x=-56.42
frame= 677 | y=0.00 | obs0_x=-56.50
frame= 678 | y=0.00 | obs0_x=-56.58
frame= 679 | y=1.20 | obs0_x=-56.67
frame= 680 | y=0.00 | obs0_x=-56.75
frame= 681 | y=0.00 | obs0_x=-56.83
frame= 682 | y=0.00 | obs0_x=-56.92
frame= 683 | y=0.00 | obs0_x=-57.00
frame= 684 | y=0.00 | obs0_x=-57.08
frame= 685 | y=0.00 | obs0_x=-57.17
frame= 686 | y=0.00 | obs0_x=-57.25
frame= 687 | y=0.00 | obs0_x=-57.33
frame= 688 | y=0.00 | obs0_x=-57.42
frame= 689 | y=0.00 | obs0_x=-57.50
frame= 690 | y=0.00 | obs0_x=-57.58
frame= 691 | y=1.20 | obs0_x=-57.67
frame= 692 | y=0.00 | obs0_x=-57.75
frame= 693 | y=0.00 | obs0_x=-57.83
frame= 694 | y=0.00 | obs0_x=-57.92
frame= 695 | y=0.00 | obs0_x=-58.00
frame= 696 | y=0.00 | obs0_x=-58.08
frame= 697 | y=0.00 | obs0_x=-58.17
frame= 698 | y=1.20 | obs0_x=-58.25
frame= 699 | y=0.00 | obs0_x=-58.33
frame= 700 | y=0.00 | obs0_x=-58.42
frame= 701 | y=0.00 | obs0_x=-58.50
frame= 702 | y=0.00 | obs0_x=-58.58
frame= 703 | y=0.00 | obs0_x=-58.67
frame= 704 | y=0.00 | obs0_x=-58.75
frame= 705 | y=0.00 | obs0_x=-58.83
frame= 706 | y=1.20 | obs0_x=-58.92
frame= 707 | y=0.00 | obs0_x=-59.00
frame= 708 | y=0.00 | obs0_x=-59.08
frame= 709 | y=1.20 | obs0_x=-59.17
frame= 710 | y=1.20 | obs0_x=-59.25
frame= 711 | y=0.00 | obs0_x=-59.33
frame= 712 | y=0.00 | obs0_x=-59.42
frame= 713 | y=1.20 | obs0_x=-59.50
frame= 714 | y=1.20 | obs0_x=-59.58
frame= 715 | y=1.20 | obs0_x=-59.67
frame= 716 | y=0.00 | obs0_x=-59.75
frame= 717 | y=0.00 | obs0_x=-59.83
frame= 718 | y=0.00 | obs0_x=-59.92
frame= 719 | y=0.00 | obs0_x=-60.00
frame= 720 | y=0.00 | obs0_x=-60.08
frame= 721 | y=0.00 | obs0_x=-60.17
frame= 722 | y=0.00 | obs0_x=-60.25
frame= 723 | y=0.00 | obs0_x=-60.33
frame= 724 | y=0.00 | obs0_x=-60.42
frame= 725 | y=0.00 | obs0_x=-60.50
frame= 726 | y=0.00 | obs0_x=-60.58
frame= 727 | y=0.00 | obs0_x=-60.67
frame= 728 | y=0.00 | obs0_x=-60.75
frame= 729 | y=0.00 | obs0_x=-60.83
frame= 730 | y=0.00 | obs0_x=-60.92
frame= 731 | y=0.00 | obs0_x=-61.00
frame= 732 | y=0.00 | obs0_x=-61.08
frame= 733 | y=0.00 | obs0_x=-61.17
frame= 734 | y=0.00 | obs0_x=-61.25
frame= 735 | y=0.00 | obs0_x=-61.33
frame= 736 | y=0.00 | obs0_x=-61.42
frame= 737 | y=1.20 | obs0_x=-61.50
frame= 738 | y=0.00 | obs0_x=-61.58
frame= 739 | y=0.00 | obs0_x=-61.67
frame= 740 | y=0.00 | obs0_x=-61.75
frame= 741 | y=0.00 | obs0_x=-61.83
frame= 742 | y=0.00 | obs0_x=-61.92
frame= 743 | y=0.00 | obs0_x=-62.00
frame= 744 | y=0.00 | obs0_x=-62.08
frame= 745 | y=1.20 | obs0_x=-62.17
frame= 746 | y=1.20 | obs0_x=-62.25
frame= 747 | y=0.00 | obs0_x=-62.33
frame= 748 | y=0.00 | obs0_x=-62.42
frame= 749 | y=0.00 | obs0_x=-62.50
frame= 750 | y=1.20 | obs0_x=-62.58
frame= 751 | y=0.00 | obs0_x=-62.67
frame= 752 | y=0.00 | obs0_x=-62.75
frame= 753 | y=0.00 | obs0_x=-62.83
frame= 754 | y=0.00 | obs0_x=-62.92
frame= 755 | y=0.00 | obs0_x=-63.00
frame= 756 | y=0.00 | obs0_x=-63.08
frame= 757 | y=1.20 | obs0_x=-63.17
frame= 758 | y=0.00 | obs0_x=-63.25
frame= 759 | y=0.00 | obs0_x=-63.33
frame= 760 | y=0.00 | obs0_x=-63.42
frame= 761 | y=1.20 | obs0_x=-63.50
frame= 762 | y=0.00 | obs0_x=-63.58
frame= 763 | y=1.20 | obs0_x=-63.67
frame= 764 | y=0.00 | obs0_x=-63.75
frame= 765 | y=0.00 | obs0_x=-63.83
frame= 766 | y=0.00 | obs0_x=-63.92
frame= 767 | y=0.00 | obs0_x=-64.00
frame= 768 | y=0.00 | obs0_x=-64.08
frame= 769 | y=0.00 | obs0_x=-64.17
frame= 770 | y=1.20 | obs0_x=-64.25
frame= 771 | y=0.00 | obs0_x=-64.33
frame= 772 | y=0.00 | obs0_x=-64.42
frame= 773 | y=1.20 | obs0_x=-64.50
frame= 774 | y=1.20 | obs0_x=-64.58
frame= 775 | y=0.00 | obs0_x=-64.67
frame= 776 | y=0.00 | obs0_x=-64.75
frame= 777 | y=0.00 | obs0_x=-64.83
frame= 778 | y=0.00 | obs0_x=-64.92
frame= 779 | y=0.00 | obs0_x=-65.00
frame= 780 | y=1.20 | obs0_x=-65.08
frame= 781 | y=1.20 | obs0_x=-65.17
frame= 782 | y=1.20 | obs0_x=-65.25
frame= 783 | y=1.20 | obs0_x=-65.33
frame= 784 | y=0.00 | obs0_x=-65.42
frame= 785 | y=0.00 | obs0_x=-65.50
frame= 786 | y=0.00 | obs0_x=-65.58
frame= 787 | y=0.00 | obs0_x=-65.67
frame= 788 | y=0.00 | obs0_x=-65.75
frame= 789 | y=0.00 | obs0_x=-65.83
frame= 790 | y=0.00 | obs0_x=-65.92
frame= 791 | y=1.20 | obs0_x=-66.00
frame= 792 | y=0.00 | obs0_x=-66.08
frame= 793 | y=0.00 | obs0_x=-66.17
frame= 794 | y=0.00 | obs0_x=-66.25
frame= 795 | y=0.00 | obs0_x=-66.33
frame= 796 | y=0.00 | obs0_x=-66.42
frame= 797 | y=1.20 | obs0_x=-66.50
frame= 798 | y=0.00 | obs0_x=-66.58
frame= 799 | y=1.20 | obs0_x=-66.67
frame= 800 | y=0.00 | obs0_x=-66.75
frame= 801 | y=0.00 | obs0_x=-66.83
frame= 802 | y=0.00 | obs0_x=-66.92
frame= 803 | y=0.00 | obs0_x=-67.00
frame= 804 | y=0.00 | obs0_x=-67.08
frame= 805 | y=0.00 | obs0_x=-67.17
frame= 806 | y=0.00 | obs0_x=-67.25
frame= 807 | y=0.00 | obs0_x=-67.33
frame= 808 | y=0.00 | obs0_x=-67.42
frame= 809 | y=0.00 | obs0_x=-67.50
frame= 810 | y=0.00 | obs0_x=-67.58
frame= 811 | y=0.00 | obs0_x=-67.67
frame= 812 | y=0.00 | obs0_x=-67.75
frame= 813 | y=0.00 | obs0_x=-67.83
frame= 814 | y=0.00 | obs0_x=-67.92
frame= 815 | y=1.20 | obs0_x=-68.00
frame= 816 | y=0.00 | obs0_x=-68.08
frame= 817 | y=0.00 | obs0_x=-68.17
frame= 818 | y=0.00 | obs0_x=-68.25
frame= 819 | y=1.20 | obs0_x=-68.33
frame= 820 | y=0.00 | obs0_x=-68.42
frame= 821 | y=0.00 | obs0_x=-68.50
frame= 822 | y=0.00 | obs0_x=-68.58
frame= 823 | y=1.20 | obs0_x=-68.67
frame= 824 | y=1.20 | obs0_x=-68.75
frame= 825 | y=0.00 | obs0_x=-68.83
frame= 826 | y=1.20 | obs0_x=-68.92
frame= 827 | y=0.00 | obs0_x=-69.00
frame= 828 | y=0.00 | obs0_x=-69.08
frame= 829 | y=0.00 | obs0_x=-69.17
frame= 830 | y=0.00 | obs0_x=-69.25
frame= 831 | y=0.00 | obs0_x=-69.33
frame= 832 | y=0.00 | obs0_x=-69.42
frame= 833 | y=0.00 | obs0_x=-69.50
frame= 834 | y=0.00 | obs0_x=-69.58
frame= 835 | y=0.00 | obs0_x=-69.67
frame= 836 | y=1.20 | obs0_x=-69.75
frame= 837 | y=0.00 | obs0_x=-69.83
frame= 838 | y=0.00 | obs0_x=-69.92
frame= 839 | y=0.00 | obs0_x=-70.00
frame= 840 | y=1.20 | obs0_x=-70.08
frame= 841 | y=1.20 | obs0_x=-70.17
frame= 842 | y=1.20 | obs0_x=-70.25
frame= 843 | y=0.00 | obs0_x=-70.33
frame= 844 | y=0.00 | obs0_x=-70.42
frame= 845 | y=1.20 | obs0_x=-70.50
frame= 846 | y=0.00 | obs0_x=-70.58
frame= 847 | y=0.00 | obs0_x=-70.67
frame= 848 | y=0.00 | obs0_x=-70.75
frame= 849 | y=0.00 | obs0_x=-70.83
frame= 850 | y=0.00 | obs0_x=-70.92
frame= 851 | y=0.00 | obs0_x=-71.00
frame= 852 | y=0.00 | obs0_x=-71.08
frame= 853 | y=0.00 | obs0_x=-71.17
frame= 854 | y=0.00 | obs0_x=-71.25
frame= 855 | y=1.20 | obs0_x=-71.33
frame= 856 | y=0.00 | obs0_x=-71.42
frame= 857 | y=0.00 | obs0_x=-71.50
frame= 858 | y=0.00 | obs0_x=-71.58
frame= 859 | y=0.00 | obs0_x=-71.67
frame= 860 | y=0.00 | obs0_x=-71.75
frame= 861 | y=0.00 | obs0_x=-71.83
frame= 862 | y=0.00 | obs0_x=-71.92
frame= 863 | y=1.20 | obs0_x=-72.00
frame= 864 | y=1.20 | obs0_x=-72.08
frame= 865 | y=1.20 | obs0_x=-72.17
frame= 866 | y=0.00 | obs0_x=-72.25
frame= 867 | y=0.00 | obs0_x=-72.33
frame= 868 | y=1.20 | obs0_x=-72.42
frame= 869 | y=0.00 | obs0_x=-72.50
frame= 870 | y=0.00 | obs0_x=-72.58
frame= 871 | y=1.20 | obs0_x=-72.67
frame= 872 | y=1.20 | obs0_x=-72.75
frame= 873 | y=1.20 | obs0_x=-72.83
frame= 874 | y=0.00 | obs0_x=-72.92
frame= 875 | y=0.00 | obs0_x=-73.00
frame= 876 | y=0.00 | obs0_x=-73.08
frame= 877 | y=0.00 | obs0_x=-73.17
frame= 878 | y=0.00 | obs0_x=-73.25
frame= 879 | y=0.00 | obs0_x=-73.33
frame= 880 | y=0.00 | obs0_x=-73.42
frame= 881 | y=0.00 | obs0_x=-73.50
frame= 882 | y=0.00 | obs0_x=-73.58
frame= 883 | y=1.20 | obs0_x=-73.67
frame= 884 | y=0.00 | obs0_x=-73.75
frame= 885 | y=0.00 | obs0_x=-73.83
frame= 886 | y=0.00 | obs0_x=-73.92
frame= 887 | y=0.00 | obs0_x=-74.00
frame= 888 | y=0.00 | obs0_x=-74.08
frame= 889 | y=0.00 | obs0_x=-74.17
frame= 890 | y=0.00 | obs0_x=-74.25
frame= 891 | y=0.00 | obs0_x=-74.33
frame= 892 | y=1.20 | obs0_x=-74.42
frame= 893 | y=0.00 | obs0_x=-74.50
frame= 894 | y=0.00 | obs0_x=-74.58
frame= 895 | y=0.00 | obs0_x=-74.67
frame= 896 | y=0.00 | obs0_x=-74.75
frame= 897 | y=0.00 | obs0_x=-74.83
frame= 898 | y=0.00 | obs0_x=-74.92
frame= 899 | y=0.00 | obs0_x=-75.00
frame= 900 | y=0.00 | obs0_x=-75.08
frame= 901 | y=0.00 | obs0_x=-75.17
frame= 902 | y=0.00 | obs0_x=-75.25
frame= 903 | y=1.20 | obs0_x=-75.33
frame= 904 | y=0.00 | obs0_x=-75.42
frame= 905 | y=0.00 | obs0_x=-75.50
frame= 906 | y=0.00 | obs0_x=-75.58
frame= 907 | y=0.00 | obs0_x=-75.67
frame= 908 | y=1.20 | obs0_x=-75.75
frame= 909 | y=0.00 | obs0_x=-75.83
frame= 910 | y=1.20 | obs0_x=-75.92
frame= 911 | y=0.00 | obs0_x=-76.00
frame= 912 | y=0.00 | obs0_x=-76.08
frame= 913 | y=0.00 | obs0_x=-76.17
frame= 914 | y=0.00 | obs0_x=-76.25
frame= 915 | y=0.00 | obs0_x=-76.33
frame= 916 | y=0.00 | obs0_x=-76.42
frame= 917 | y=0.00 | obs0_x=-76.50
frame= 918 | y=1.20 | obs0_x=-76.58
frame= 919 | y=0.00 | obs0_x=-76.67
frame= 920 | y=1.20 | obs0_x=-76.75
frame= 921 | y=0.00 | obs0_x=-76.83
frame= 922 | y=0.00 | obs0_x=-76.92
frame= 923 | y=1.20 | obs0_x=-77.00
frame= 924 | y=0.00 | obs0_x=-77.08
frame= 925 | y=0.00 | obs0_x=-77.17
frame= 926 | y=1.20 | obs0_x=-77.25
frame= 927 | y=0.00 | obs0_x=-77.33
frame= 928 | y=0.00 | obs0_x=-77.42
frame= 929 | y=0.00 | obs0_x=-77.50
frame= 930 | y=0.00 | obs0_x=-77.58
frame= 931 | y=0.00 | obs0_x=-77.67
frame= 932 | y=0.00 | obs0_x=-77.75
frame= 933 | y=0.00 | obs0_x=-77.83
frame= 934 | y=0.00 | obs0_x=-77.92
frame= 935 | y=1.20 | obs0_x=-78.00
frame= 936 | y=0.00 | obs0_x=-78.08
frame= 937 | y=0.00 | obs0_x=-78.17
frame= 938 | y=1.20 | obs0_x=-78.25
frame= 939 | y=1.20 | obs0_x=-78.33
frame= 940 | y=1.20 | obs0_x=-78.42
frame= 941 | y=0.00 | obs0_x=-78.50
frame= 942 | y=0.00 | obs0_x=-78.58
frame= 943 | y=0.00 | obs0_x=-78.67
frame= 944 | y=0.00 | obs0_x=-78.75
frame= 945 | y=0.00 | obs0_x=-78.83
frame= 946 | y=1.20 | obs0_x=-78.92
frame= 947 | y=0.00 | obs0_x=-79.00
frame= 948 | y=0.00 | obs0_x=-79.08
frame= 949 | y=0.00 | obs0_x=-79.17
frame= 950 | y=0.00 | obs0_x=-79.25
frame= 951 | y=0.00 | obs0_x=-79.33
frame= 952 | y=0.00 | obs0_x=-79.42
frame= 953 | y=0.00 | obs0_x=-79.50
frame= 954 | y=0.00 | obs0_x=-79.58
frame= 955 | y=1.20 | obs0_x=-79.67
frame= 956 | y=0.00 | obs0_x=-79.75
frame= 957 | y=0.00 | obs0_x=-79.83
frame= 958 | y=0.00 | obs0_x=-79.92
frame= 959 | y=0.00 | obs0_x=-80.00
frame= 960 | y=1.20 | obs0_x=-80.08
frame= 961 | y=1.20 | obs0_x=-80.17
frame= 962 | y=0.00 | obs0_x=-80.25
frame= 963 | y=0.00 | obs0_x=-80.33
frame= 964 | y=0.00 | obs0_x=-80.42
frame= 965 | y=0.00 | obs0_x=-80.50
frame= 966 | y=0.00 | obs0_x=-80.58
frame= 967 | y=1.20 | obs0_x=-80.67
frame= 968 | y=0.00 | obs0_x=-80.75
frame= 969 | y=1.20 | obs0_x=-80.83
frame= 970 | y=0.00 | obs0_x=-80.92
frame= 971 | y=0.00 | obs0_x=-81.00
frame= 972 | y=0.00 | obs0_x=-81.08
frame= 973 | y=0.00 | obs0_x=-81.17
frame= 974 | y=0.00 | obs0_x=-81.25
frame= 975 | y=0.00 | obs0_x=-81.33
frame= 976 | y=0.00 | obs0_x=-81.42
frame= 977 | y=0.00 | obs0_x=-81.50
frame= 978 | y=0.00 | obs0_x=-81.58
frame= 979 | y=0.00 | obs0_x=-81.67
frame= 980 | y=0.00 | obs0_x=-81.75
frame= 981 | y=0.00 | obs0_x=-81.83
frame= 982 | y=0.00 | obs0_x=-81.92
frame= 983 | y=0.00 | obs0_x=-82.00
frame= 984 | y=0.00 | obs0_x=-82.08
frame= 985 | y=0.00 | obs0_x=-82.17
frame= 986 | y=0.00 | obs0_x=-82.25
frame= 987 | y=0.00 | obs0_x=-82.33
frame= 988 | y=0.00 | obs0_x=-82.42
frame= 989 | y=1.20 | obs0_x=-82.50
frame= 990 | y=0.00 | obs0_x=-82.58
frame= 991 | y=0.00 | obs0_x=-82.67
frame= 992 | y=0.00 | obs0_x=-82.75
frame= 993 | y=0.00 | obs0_x=-82.83
frame= 994 | y=0.00 | obs0_x=-82.92
frame= 995 | y=0.00 | obs0_x=-83.00
frame= 996 | y=0.00 | obs0_x=-83.08
frame= 997 | y=0.00 | obs0_x=-83.17
frame= 998 | y=0.00 | obs0_x=-83.25
frame= 999 | y=1.20 | obs0_x=-83.33

Total collisions: 698
Time elapsed: 423.622 ms
